initial_z,Zbase,new_Z,m1,m2,initial_period_in_days
0.00639,0.00639,0.00639,1.1321815535,1.1770035936,8.9852456601
0.00639,0.00639,0.00639,2.0840946291,1.1697589008,15.0790083334
0.00639,0.00639,0.00639,0.5932453866,30.4044375257,696.3850190919
0.00639,0.00639,0.00639,3.0724545343,3.6314357779,0.2599109171
0.00639,0.00639,0.00639,58.3328825544,12.7307715152,0.0291719038
0.00639,0.00639,0.00639,14.6902602328,1.5533417177,448.398403345
0.00639,0.00639,0.00639,20.6981527994,5.1817064579,1.285250442
0.00639,0.00639,0.00639,9.6947041658,21.9453855961,0.4283291896
0.00639,0.00639,0.00639,2.5629065265,33.4128498839,1119.7866576272
0.00639,0.00639,0.00639,1.5407804985,21.3743938742,707.0986651882
0.00639,0.00639,0.00639,9.9616633689,35.4287718814,7.7280860265
0.00639,0.00639,0.00639,6.0085532411,2.0594544015,0.4260559929
0.00639,0.00639,0.00639,2.1837123144,10.557522757,82.3954417855
0.00639,0.00639,0.00639,107.6094914925,6.3869403071,0.0329240416
0.00639,0.00639,0.00639,2.9508706469,5.3952426339,710.8194538772
0.00639,0.00639,0.00639,11.9350211331,4.1841939178,0.0423065766
0.00639,0.00639,0.00639,25.2034201217,1.3797218659,48.1023424361
0.00639,0.00639,0.00639,168.74546232,7.7478706192,0.0770989443
0.00639,0.00639,0.00639,166.7742323007,6.1081588264,398.6222327247
0.00639,0.00639,0.00639,2.7640134726,8.2118032307,131.7930038955
0.00639,0.00639,0.00639,64.6786582113,1.3240477813,10.0665623855
0.00639,0.00639,0.00639,8.0927565255,1.4281064886,421.8787994288
0.00639,0.00639,0.00639,45.406547488,6.7494855404,247.0436466715
0.00639,0.00639,0.00639,28.4321502699,1.1221571857,0.206119372
0.00639,0.00639,0.00639,52.1982679565,24.0863523844,0.675125391
0.00639,0.00639,0.00639,14.723172515,6.8328030689,340.1730424414
0.00639,0.00639,0.00639,38.9179253756,2.2064800147,1.2207447235
0.00639,0.00639,0.00639,1.5931211397,2.9445298588,0.1356343956
0.00639,0.00639,0.00639,62.4381945829,12.1535589538,0.2146010375
0.00639,0.00639,0.00639,1.4702930911,18.5363320688,375.5426874452
0.00639,0.00639,0.00639,31.3501922058,8.8057385157,85.2710502184
0.00639,0.00639,0.00639,2.3741022862,1.2082225088,0.2305188546
0.00639,0.00639,0.00639,88.0903672051,2.5887348732,489.76250114
0.00639,0.00639,0.00639,15.5689000144,40.8655291784,0.0362165115
0.00639,0.00639,0.00639,18.6760430107,10.6965172934,57.4861136836
0.00639,0.00639,0.00639,3.8984192298,17.766183083,1.7732825311
0.00639,0.00639,0.00639,17.4735928267,11.0668388909,1.2117311817
0.00639,0.00639,0.00639,1.2684390766,8.2929437686,0.0927767674
0.00639,0.00639,0.00639,123.5101209456,10.5719931639,242.6727726983
0.00639,0.00639,0.00639,10.3362164549,1.6611162826,0.191740176
0.00639,0.00639,0.00639,108.5664532243,1.2186211595,113.1873943692
0.00639,0.00639,0.00639,0.972203515,14.0287170294,23.731638262
0.00639,0.00639,0.00639,2.1764612805,35.8081185861,0.343071479
0.00639,0.00639,0.00639,102.3630752653,17.2080882635,0.0698323982
0.00639,0.00639,0.00639,6.9031683843,10.1912784691,0.2987279885
0.00639,0.00639,0.00639,37.4962149309,13.0994775839,0.0586740693
0.00639,0.00639,0.00639,5.4298763658,6.5915663379,0.2527880143
0.00639,0.00639,0.00639,12.5007930938,8.3556258803,0.5575797035
0.00639,0.00639,0.00639,0.6921788732,16.7657645572,239.2554413324
0.00639,0.00639,0.00639,15.1255185439,6.7556778195,0.4857009543
0.00639,0.00639,0.00639,73.8298762094,1.0702079442,698.1973052543
0.00639,0.00639,0.00639,34.6908507285,10.5619673774,18.6440547179
0.00639,0.00639,0.00639,1.081715885,30.8810187036,0.2298189988
0.00639,0.00639,0.00639,68.8673417994,16.2099672603,11.6473148358
0.00639,0.00639,0.00639,1.1728277343,14.5828273158,59.3005321052
0.00639,0.00639,0.00639,4.7367484356,8.4143920339,0.688157095
0.00639,0.00639,0.00639,11.247617374,1.7851978639,0.0257695534
0.00639,0.00639,0.00639,65.7458817486,14.2368519472,51.0629042811
0.00639,0.00639,0.00639,7.0158255498,10.6638220558,3.6980671251
0.00639,0.00639,0.00639,45.4483121675,8.608377122,3.5194741342
0.00639,0.00639,0.00639,154.7355225882,1.7875813134,0.3477480115
0.00639,0.00639,0.00639,4.5256919039,5.2962289252,0.1547793721
0.00639,0.00639,0.00639,1.5185323063,11.8139892828,22.0018242038
0.00639,0.00639,0.00639,0.579080132,1.4194696889,0.4237956408
0.00639,0.00639,0.00639,10.4404654835,13.4215916459,1.6945891618
0.00639,0.00639,0.00639,86.7834762565,44.5431008585,0.0325634723
0.00639,0.00639,0.00639,4.8244533852,1.0184509308,0.281330356
0.00639,0.00639,0.00639,16.5525681964,8.5279678517,653.2137306421
0.00639,0.00639,0.00639,46.0285401943,17.6130577692,10.5002515183
0.00639,0.00639,0.00639,1.131062677,1.0400192402,0.7746824723
0.00639,0.00639,0.00639,4.7065335746,8.819432983,658.2662724554
0.00639,0.00639,0.00639,2.2771327567,29.7614451153,0.3484055056
0.00639,0.00639,0.00639,9.7074995573,19.987388803,0.9493491753
0.00639,0.00639,0.00639,38.7265233524,37.8579565239,3.3438787221
0.00639,0.00639,0.00639,7.1870942952,45.4397759572,412.0202332221
0.00639,0.00639,0.00639,10.0477962773,5.9467723847,50.0877931682
0.00639,0.00639,0.00639,1.3248916985,2.2714248437,0.9874406095
0.00639,0.00639,0.00639,8.0106171457,6.4953278013,13.6806563162
0.00639,0.00639,0.00639,0.6955452335,7.6779150611,0.0222056115
0.00639,0.00639,0.00639,0.5474577082,1.0655647641,128.6341142711
0.00639,0.00639,0.00639,7.0167682924,2.9792180051,1.4246619562
0.00639,0.00639,0.00639,108.685866416,8.8019159994,6.926124506
0.00639,0.00639,0.00639,40.3799906357,5.3920777965,74.4461858041
0.00639,0.00639,0.00639,79.5724986062,5.4094610689,0.0212484959
0.00639,0.00639,0.00639,3.2028884819,16.2350104033,59.9808912491
0.00639,0.00639,0.00639,0.9194324439,7.3170718381,154.6130085227
0.00639,0.00639,0.00639,70.6141721262,9.7086346917,2.016679375
0.00639,0.00639,0.00639,37.0601471267,21.2362863862,0.09854062
0.00639,0.00639,0.00639,0.965463901,8.1691073887,0.0393053308
0.00639,0.00639,0.00639,1.4746380785,19.0564380547,0.2717349939
0.00639,0.00639,0.00639,64.649086601,7.3060880623,2.0619458678
0.00639,0.00639,0.00639,0.5231021279,3.4993532556,13.9346517058
0.00639,0.00639,0.00639,43.21624007,2.5438527795,0.1830231987
0.00639,0.00639,0.00639,2.0757886949,22.9469136617,0.063952792
0.00639,0.00639,0.00639,160.4726964737,21.2105204922,355.1592268191
0.00639,0.00639,0.00639,0.6485650556,10.9845425985,0.5594843095
0.00639,0.00639,0.00639,18.3696466174,9.4727523798,5.0656977627
0.00639,0.00639,0.00639,2.633735566,19.8681106164,280.3039258368
0.00639,0.00639,0.00639,6.5274707669,28.5562012779,3.2504217477
0.00639,0.00639,0.00639,32.6363569811,9.3971656661,55.8295139343
0.00639,0.00639,0.00639,10.9337917382,8.9951070756,0.2615568222
0.00639,0.00639,0.00639,15.0754271774,13.6023944771,0.0208094488
0.00639,0.00639,0.00639,0.5016298758,11.5579106009,49.588206446
0.00639,0.00639,0.00639,33.910940728,24.8692916978,0.6267565615
0.00639,0.00639,0.00639,44.6246198385,25.3623954543,3.8404877088
0.00639,0.00639,0.00639,67.1039236326,1.2211689299,0.1337086791
0.00639,0.00639,0.00639,5.5182216273,7.7855455496,158.275950874
0.00639,0.00639,0.00639,159.9337715654,1.0483755677,1.8742695484
0.00639,0.00639,0.00639,78.8263483003,1.9605674893,7.3817220324
0.00639,0.00639,0.00639,3.0878689447,15.8644134662,9.2572984724
0.00639,0.00639,0.00639,0.5001088936,7.9720220161,26.0420499846
0.00639,0.00639,0.00639,38.6920881969,40.4698359048,42.9279837573
0.00639,0.00639,0.00639,37.240474115,11.9749371565,11.9048850093
0.00639,0.00639,0.00639,66.0397285873,5.2239712971,0.0659898491
0.00639,0.00639,0.00639,0.6371238735,5.8265629358,0.6489463536
0.00639,0.00639,0.00639,4.3906080639,1.2463219768,0.036453286
0.00639,0.00639,0.00639,24.7676022741,24.4146598964,120.8937642096
0.00639,0.00639,0.00639,5.1697517339,11.0906210885,282.1914476963
0.00639,0.00639,0.00639,4.4804117537,50.4957399334,4.9472697738
0.00639,0.00639,0.00639,47.0829748237,18.5462143224,0.4322302785
0.00639,0.00639,0.00639,1.1777285256,12.0728624894,298.5827531927
0.00639,0.00639,0.00639,1.200281428,5.146705425,1023.2867832175
0.00639,0.00639,0.00639,1.016332713,1.4864454153,95.3131125278
0.00639,0.00639,0.00639,48.9229474835,1.5021946385,0.0739628116
0.00639,0.00639,0.00639,5.7885444031,9.682934724,643.0543834158
0.00639,0.00639,0.00639,39.2282521524,12.5903658651,0.1498102169
0.00639,0.00639,0.00639,72.3797523211,2.2034725994,487.6823147641
0.00639,0.00639,0.00639,68.2002630581,5.2101926307,0.1331393814
0.00639,0.00639,0.00639,25.881469437,2.9605769302,0.5081028267
0.00639,0.00639,0.00639,75.7166014954,1.0226589937,125.1095960543
0.00639,0.00639,0.00639,1.8756789381,1.1762526417,5.0428234021
0.00639,0.00639,0.00639,33.9149482184,5.462083706,1.121610521
0.00639,0.00639,0.00639,127.4956074975,4.2931530299,3.656028926
0.00639,0.00639,0.00639,30.1169040348,9.786261639,27.8352636578
0.00639,0.00639,0.00639,1.6383384641,2.0131783206,1.7496589844
0.00639,0.00639,0.00639,6.091685749,1.0762711681,0.7706350145
0.00639,0.00639,0.00639,47.6351563461,6.4853961187,636.38304155
0.00639,0.00639,0.00639,130.3637062696,2.1239117724,48.7695350187
0.00639,0.00639,0.00639,38.007345564,36.4730208687,1.7143120987
0.00639,0.00639,0.00639,5.4388597256,2.3723025609,940.9494958453
0.00639,0.00639,0.00639,10.7353735827,1.2045409474,1.5297277192
0.00639,0.00639,0.00639,9.3897118746,2.3654380351,244.0307512667
0.00639,0.00639,0.00639,1.4030722,2.7090088576,799.9634672921
0.00639,0.00639,0.00639,100.8278778579,1.4366032524,2.7552836854
0.00639,0.00639,0.00639,5.739216164,11.2292780643,0.0936831895
0.00639,0.00639,0.00639,94.5589060721,1.8538921372,152.8716046775
0.00639,0.00639,0.00639,8.9594017375,2.8187118389,0.0274018896
0.00639,0.00639,0.00639,6.467818432,13.0395113281,133.0943036061
0.00639,0.00639,0.00639,155.4636334756,25.9896373925,2.203814793
0.00639,0.00639,0.00639,37.7595799914,25.7442056112,0.0250584323
0.00639,0.00639,0.00639,36.8181120528,1.7555682392,0.0655765
0.00639,0.00639,0.00639,164.8520609154,29.7019916894,614.8867478713
0.00639,0.00639,0.00639,4.1836911391,9.2497079776,0.1276660853
0.00639,0.00639,0.00639,11.5965810046,9.4169371237,0.4029609639
0.00639,0.00639,0.00639,2.6600675372,20.0340191393,0.0275803653
0.00639,0.00639,0.00639,28.6793479223,7.7342665371,0.0232463228
0.00639,0.00639,0.00639,49.5401290872,10.2277726549,0.0295474291
0.00639,0.00639,0.00639,1.5274538754,1.2912395322,1.9644639711
0.00639,0.00639,0.00639,60.697274314,17.3598617921,30.9938616407
0.00639,0.00639,0.00639,48.067341434,2.6424324649,1.2975215281
0.00639,0.00639,0.00639,54.1649526342,30.1647291685,1.905390987
0.00639,0.00639,0.00639,18.5136162879,5.1729887436,5.875640901
0.00639,0.00639,0.00639,8.5177313415,13.0242692977,0.1011298899
0.00639,0.00639,0.00639,0.8913777271,3.4205547168,1.25936555
0.00639,0.00639,0.00639,0.6601773331,5.3427429569,53.1346695975
0.00639,0.00639,0.00639,12.0255143149,6.6185305807,28.2707315485
0.00639,0.00639,0.00639,85.7057852254,5.3788966084,731.0358789504
0.00639,0.00639,0.00639,7.0321757962,5.2910472447,0.1302285554
0.00639,0.00639,0.00639,32.2237445974,3.6575846271,0.491063456
0.00639,0.00639,0.00639,5.1379764334,12.7437467901,3.9729248721
0.00639,0.00639,0.00639,2.1998339891,5.3573799248,69.5938717926
0.00639,0.00639,0.00639,75.3852791804,43.394709623,136.9255053483
0.00639,0.00639,0.00639,48.1113797097,7.2269836758,8.547462838
0.00639,0.00639,0.00639,4.872600032,23.3028796535,9.0860554302
0.00639,0.00639,0.00639,90.4432693719,13.0590065475,0.4293670151
0.00639,0.00639,0.00639,0.5945917898,17.7812158622,3.1477031288
0.00639,0.00639,0.00639,4.5244181987,3.9772257045,1.0607536804
0.00639,0.00639,0.00639,3.2760080154,1.9084789733,0.4013995261
0.00639,0.00639,0.00639,23.1072652091,7.3997172152,0.1014757332
0.00639,0.00639,0.00639,80.0099020881,24.6619058036,1.4491485348
0.00639,0.00639,0.00639,24.6366776905,10.56585134,553.9833783725
0.00639,0.00639,0.00639,3.6549912445,12.0796988949,2.5662664432
0.00639,0.00639,0.00639,40.7708377941,13.3858727344,255.9003502284
0.00639,0.00639,0.00639,14.9531321995,6.4246234876,79.8096977264
0.00639,0.00639,0.00639,4.100961756,2.1671231492,374.3229679352
0.00639,0.00639,0.00639,2.5797050037,1.0522557491,359.7160910234
0.00639,0.00639,0.00639,18.5383416883,7.5909895397,0.1989743604
0.00639,0.00639,0.00639,63.4492409028,18.9271591357,1.048558275
0.00639,0.00639,0.00639,182.0622841136,2.8797682909,0.4392189057
0.00639,0.00639,0.00639,1.8091098204,43.0598517989,227.5562417302
0.00639,0.00639,0.00639,5.9058965967,3.9405728826,281.7251846767
0.00639,0.00639,0.00639,1.2856952984,1.105274983,0.0429774664
0.00639,0.00639,0.00639,4.9133820549,2.5010534374,4.0291418299
0.00639,0.00639,0.00639,75.0464690827,2.6171613996,581.6066876652
0.00639,0.00639,0.00639,0.7733603972,15.2848897623,0.5021275384
0.00639,0.00639,0.00639,0.9738296911,2.4490844439,189.6953158795
0.00639,0.00639,0.00639,0.9853358805,3.3614821381,39.9119229649
0.00639,0.00639,0.00639,1.1434711439,13.0455261229,0.0738872306
0.00639,0.00639,0.00639,20.7629327351,1.2413065901,0.2075539446
0.00639,0.00639,0.00639,32.380170149,40.558318633,995.3101155221
0.00639,0.00639,0.00639,145.6061688527,11.618744673,110.4139729636
0.00639,0.00639,0.00639,16.6371772269,38.1569890366,337.0725180896
0.00639,0.00639,0.00639,4.9071846719,3.3402194159,0.4511525827
0.00639,0.00639,0.00639,1.4655696981,3.0271212989,355.0005320516
0.00639,0.00639,0.00639,5.4216917831,36.4838836007,43.4046711716
0.00639,0.00639,0.00639,8.0503236494,18.5381700936,54.8983541967
0.00639,0.00639,0.00639,3.7764822367,11.6449385905,574.0261281697
0.00639,0.00639,0.00639,16.7538576085,4.7728028089,26.5334441654
0.00639,0.00639,0.00639,47.6845189423,27.5714705095,19.536737282
0.00639,0.00639,0.00639,93.7419879546,17.8189756136,0.0865456048
0.00639,0.00639,0.00639,2.7529415967,1.1726696556,559.8611188238
0.00639,0.00639,0.00639,6.5010341962,5.5371115437,8.0773106726
0.00639,0.00639,0.00639,14.328107222,4.0333239765,62.2712787231
0.00639,0.00639,0.00639,14.0539643905,25.5136505614,0.0363867899
0.00639,0.00639,0.00639,0.6027582553,31.5388491691,8.7448486498
0.00639,0.00639,0.00639,0.532216925,1.950324183,0.1770338557
0.00639,0.00639,0.00639,28.6137856935,4.8900164406,1073.8545998241
0.00639,0.00639,0.00639,0.8144280167,37.7647024547,763.0390940023
0.00639,0.00639,0.00639,22.036729355,1.8511797228,0.0319005576
0.00639,0.00639,0.00639,14.3464733549,2.9635893101,591.5927569712
0.00639,0.00639,0.00639,151.6564026569,9.7598002057,24.5101105757
0.00639,0.00639,0.00639,1.1958794501,4.1621164095,0.1688591268
0.00639,0.00639,0.00639,0.5017170559,5.5589440257,1.6710152205
0.00639,0.00639,0.00639,55.9932442927,2.2183548165,0.0237180104
0.00639,0.00639,0.00639,0.643857767,1.0221616827,0.1993295061
0.00639,0.00639,0.00639,117.4157221047,35.7547435585,20.304371037
0.00639,0.00639,0.00639,3.9691952947,38.2640559951,2.5421751875
0.00639,0.00639,0.00639,28.093387158,3.6803189438,0.7454335404
0.00639,0.00639,0.00639,7.7680282986,5.0998591427,0.2393785843
0.00639,0.00639,0.00639,52.460662373,14.5266333419,780.2999878338
0.00639,0.00639,0.00639,1.6183361105,8.6786681378,1.5100808539
0.00639,0.00639,0.00639,3.0087490478,2.0854110435,272.692404516
0.00639,0.00639,0.00639,0.7165685348,20.00585564,0.2761782697
0.00639,0.00639,0.00639,5.8098896627,3.890239965,482.0435576453
0.00639,0.00639,0.00639,6.3066493597,7.5841127274,0.1058015161
0.00639,0.00639,0.00639,2.3504252512,1.6747614334,374.121262568
0.00639,0.00639,0.00639,0.8331232997,1.2417808639,4.1628382472
0.00639,0.00639,0.00639,0.5142535254,15.0139804276,142.2790064628
0.00639,0.00639,0.00639,41.8156628438,4.856702116,172.2547060719
0.00639,0.00639,0.00639,14.4966728083,6.6707676039,104.4792672428
0.00639,0.00639,0.00639,179.9017892467,24.7626270916,0.1349734134
0.00639,0.00639,0.00639,9.0322797496,38.0989034659,0.0493616898
0.00639,0.00639,0.00639,1.1232308768,3.2975671909,62.0404551296
0.00639,0.00639,0.00639,3.4955889627,25.0975061882,0.2869839116
0.00639,0.00639,0.00639,45.6468246186,8.1556495298,58.4436732418
0.00639,0.00639,0.00639,8.6034257889,14.8788537197,0.548294225
0.00639,0.00639,0.00639,26.4792479887,4.1374480976,0.30165971
0.00639,0.00639,0.00639,0.6582281954,8.6882245533,0.1310704846
0.00639,0.00639,0.00639,48.1286866783,1.4575547801,0.0260438894
0.00639,0.00639,0.00639,112.3918190091,13.890618516,3.06304381
0.00639,0.00639,0.00639,109.5853565165,1.0714888893,3.0133148859
0.00639,0.00639,0.00639,12.4848116483,2.4108012603,0.0322443119
0.00639,0.00639,0.00639,48.3199146657,7.1492171413,659.5481794516
0.00639,0.00639,0.00639,34.2380082824,18.148801643,0.0484171103
0.00639,0.00639,0.00639,17.6031030142,22.3233690092,0.2122335667
0.00639,0.00639,0.00639,5.0715755187,5.7322547163,9.5707663698
0.00639,0.00639,0.00639,30.0722327523,3.8534896161,1.1960064454
0.00639,0.00639,0.00639,2.876499163,3.3831268218,0.4663257716
0.00639,0.00639,0.00639,1.3182900732,1.6066180896,1.6965178985
0.00639,0.00639,0.00639,69.4934206867,25.5608461171,2.5741244583
0.00639,0.00639,0.00639,3.0910777195,19.959399071,71.6027081489
0.00639,0.00639,0.00639,29.5532963919,26.0907637434,0.0343733862
0.00639,0.00639,0.00639,2.1782328243,6.8533135952,75.8728489408
0.00639,0.00639,0.00639,132.8429384908,35.8645123147,0.2249733486
0.00639,0.00639,0.00639,79.1588948515,6.6920920268,4.772805186
0.00639,0.00639,0.00639,0.9095631889,11.8001363969,387.6703044925
0.00639,0.00639,0.00639,5.4013872873,6.0496432525,921.4259174571
0.00639,0.00639,0.00639,29.7454680113,5.6339247551,439.3793836477
0.00639,0.00639,0.00639,26.2206299797,1.0207336018,0.0567005827
0.00639,0.00639,0.00639,10.2123018746,18.9821866605,6.8478794242
0.00639,0.00639,0.00639,84.4933849176,15.8310537165,40.8434015837
0.00639,0.00639,0.00639,17.6312830506,1.3991185585,0.6370568566
0.00639,0.00639,0.00639,36.5546140755,2.054001303,7.9127823435
0.00639,0.00639,0.00639,32.0329009965,9.0128754525,58.0731603618
0.00639,0.00639,0.00639,5.9975141259,14.1041006369,202.3158158417
0.00639,0.00639,0.00639,0.818032101,1.4237633563,86.6756775636
0.00639,0.00639,0.00639,29.8049332662,11.2407903835,1.7063507962
0.00639,0.00639,0.00639,4.2882129137,2.1033635123,0.0622637244
0.00639,0.00639,0.00639,0.7593458386,6.8925183008,0.2140814873
0.00639,0.00639,0.00639,5.6900031227,2.6036062295,0.3784219794
0.00639,0.00639,0.00639,51.8506060916,13.9450331408,11.6091670313
0.00639,0.00639,0.00639,107.9005462132,1.0246848677,0.8467509211
0.00639,0.00639,0.00639,41.7321862338,2.2933733188,0.5979812211
0.00639,0.00639,0.00639,0.6532683859,8.108557987,0.6965995355
0.00639,0.00639,0.00639,35.8912226602,2.1954263363,0.2367237539
0.00639,0.00639,0.00639,32.6477049013,9.6703411953,0.1172818722
0.00639,0.00639,0.00639,12.5934986014,11.1119560487,1047.3028838575
0.00639,0.00639,0.00639,43.3030205713,4.6541672539,0.1118507073
0.00639,0.00639,0.00639,120.1852343482,13.658112816,123.3910181336
0.00639,0.00639,0.00639,4.584505036,9.2462192048,5.4986444125
0.00639,0.00639,0.00639,8.5324794328,6.0827646524,0.0283432832
0.00639,0.00639,0.00639,0.769792703,4.2510677225,2.641740859
0.00639,0.00639,0.00639,2.5831848957,19.8917043112,0.0270989382
0.00639,0.00639,0.00639,86.5283246799,8.9951201408,784.3044112289
0.00639,0.00639,0.00639,0.9071406587,12.6123727096,2.5457828604
0.00639,0.00639,0.00639,47.8904875864,2.8907671371,151.5579052977
0.00639,0.00639,0.00639,1.8184642743,1.7202707679,2.8992747
0.00639,0.00639,0.00639,167.8209103686,2.4706936539,0.0875166084
0.00639,0.00639,0.00639,6.7768281665,3.75963425,0.3353516406
0.00639,0.00639,0.00639,3.830442093,5.1586387478,4.8762577401
0.00639,0.00639,0.00639,164.5022227792,13.0485259992,0.1876771239
0.00639,0.00639,0.00639,63.4506123055,1.2385292874,0.5657130094
0.00639,0.00639,0.00639,8.2408112316,13.6680614041,517.2098964116
0.00639,0.00639,0.00639,147.8367435357,18.9182997247,0.0244993063
0.00639,0.00639,0.00639,2.7161914017,5.187236829,0.992691201
0.00639,0.00639,0.00639,146.9718857016,8.1893780121,0.2688114066
0.00639,0.00639,0.00639,0.5516617347,12.1931251108,6.22546964
0.00639,0.00639,0.00639,2.7273589106,12.5579025361,6.1752798942
0.00639,0.00639,0.00639,11.4815882354,1.8818430728,417.5677852987
0.00639,0.00639,0.00639,6.9524685915,13.3866348848,1035.6801269204
0.00639,0.00639,0.00639,10.1748959806,45.2227526013,11.0359799205
0.00639,0.00639,0.00639,2.8894759231,1.0715151434,38.4681047931
0.00639,0.00639,0.00639,3.1262513014,23.9248150466,38.6444851332
0.00639,0.00639,0.00639,82.3399369424,1.7924824044,0.6838472388
0.00639,0.00639,0.00639,149.1305167491,8.4053364495,0.3656140881
0.00639,0.00639,0.00639,0.5687145601,2.6627394973,774.0368529833
0.00639,0.00639,0.00639,24.6893004933,2.7533174076,3.0708604021
0.00639,0.00639,0.00639,3.0332542951,13.7869774863,7.8584422961
0.00639,0.00639,0.00639,0.9200724917,1.0165236402,8.4717460246
0.00639,0.00639,0.00639,82.031847328,23.9542193073,1.8978192151
0.00639,0.00639,0.00639,1.8301529735,9.8531004978,1.7525977807
0.00639,0.00639,0.00639,1.6222697379,7.5760229941,1.9195114412
0.00639,0.00639,0.00639,118.0553451613,5.1680250617,23.6473866749
0.00639,0.00639,0.00639,136.0906281725,4.2518681154,1.8587554477
0.00639,0.00639,0.00639,4.0994032786,2.7676389773,94.9137235859
0.00639,0.00639,0.00639,0.5795827836,7.6759645981,0.7199980586
0.00639,0.00639,0.00639,1.5233363279,1.5022272268,461.7015515579
0.00639,0.00639,0.00639,104.8864536571,4.1089160185,9.5216939598
0.00639,0.00639,0.00639,0.8173100684,45.5921036261,0.3184704453
0.00639,0.00639,0.00639,1.1216958626,5.8042543111,1033.5662030312
0.00639,0.00639,0.00639,1.643298645,17.3655727608,2.7258550373
0.00639,0.00639,0.00639,1.3340028387,2.9173083968,142.5664315138
0.00639,0.00639,0.00639,44.3957209038,3.4410851017,0.1158847825
0.00639,0.00639,0.00639,32.5179189349,10.7858424313,3.0405982688
0.00639,0.00639,0.00639,2.181520827,6.5946635058,17.2004459161
0.00639,0.00639,0.00639,3.6714229758,1.7303627928,0.0370736017
0.00639,0.00639,0.00639,1.6007954133,2.9442959409,0.0413529899
0.00639,0.00639,0.00639,20.8803053784,12.6602259253,1.9844832315
0.00639,0.00639,0.00639,8.3696411469,1.2729532673,31.695683869
0.00639,0.00639,0.00639,105.8797034432,37.7438797344,0.1938901467
0.00639,0.00639,0.00639,13.1708789586,14.1231327094,303.0508042006
0.00639,0.00639,0.00639,169.0440211377,44.4391250308,44.6004904037
0.00639,0.00639,0.00639,118.5833704472,4.257958225,0.3123380714
0.00639,0.00639,0.00639,176.3436226327,3.7390163917,7.1261053545
0.00639,0.00639,0.00639,83.7200955818,9.360004152,62.9007495353
0.00639,0.00639,0.00639,35.6597515392,7.5102783248,0.1515305037
0.00639,0.00639,0.00639,4.5838731378,1.4060339735,0.6503522478
0.00639,0.00639,0.00639,3.8237187382,11.3368001297,0.149650241
0.00639,0.00639,0.00639,21.8882051238,1.5428014787,65.0530794633
0.00639,0.00639,0.00639,20.1521100603,2.0860045384,1.0640502481
0.00639,0.00639,0.00639,141.5367603142,3.4960971872,797.2234932528
0.00639,0.00639,0.00639,2.0301773669,1.7712852626,31.8537256769
0.00639,0.00639,0.00639,34.8009948818,48.8559518703,0.3920465625
0.00639,0.00639,0.00639,131.4126891106,36.2597923836,59.2747508239
0.00639,0.00639,0.00639,35.8136229823,3.8794703063,305.7636074978
0.00639,0.00639,0.00639,14.3157015238,2.5696296593,8.7679759519
