initial_z,Zbase,new_Z,m1,m2,initial_period_in_days
0.00284,0.00284,0.00284,4.8123170371,2.2106455581,1.2014173324
0.00284,0.00284,0.00284,25.8774171675,20.320988967,0.0674265302
0.00284,0.00284,0.00284,5.936943934,48.9935424491,399.1742554047
0.00284,0.00284,0.00284,106.70386382,16.1864118934,0.4670206873
0.00284,0.00284,0.00284,0.5377996818,11.3103926373,6.550302066
0.00284,0.00284,0.00284,0.5084343721,38.6638000746,1.0334723344
0.00284,0.00284,0.00284,2.8023223844,2.465983438,0.0639217725
0.00284,0.00284,0.00284,1.014056727,24.6991710665,3.9088749541
0.00284,0.00284,0.00284,19.5162804334,1.1522166461,0.4780856189
0.00284,0.00284,0.00284,11.8133095806,50.2773518297,6.5456259888
0.00284,0.00284,0.00284,10.7732978926,38.384906904,0.1787641757
0.00284,0.00284,0.00284,1.1001062002,2.4830369502,0.4839555016
0.00284,0.00284,0.00284,31.6963134424,19.0992853496,348.396045339
0.00284,0.00284,0.00284,3.2954767991,27.1084866642,0.3179425186
0.00284,0.00284,0.00284,21.322676115,1.4070906983,11.9158134242
0.00284,0.00284,0.00284,0.9405446013,4.7578647735,0.1160874444
0.00284,0.00284,0.00284,121.9558242798,6.8274798838,1.7996709736
0.00284,0.00284,0.00284,2.5926979406,19.9587660537,553.8256870041
0.00284,0.00284,0.00284,0.8328247412,3.823320603,4.5862382103
0.00284,0.00284,0.00284,109.3774942388,18.4626716059,34.5997219602
0.00284,0.00284,0.00284,3.8650260057,34.5766254125,193.7990098117
0.00284,0.00284,0.00284,3.2276046968,4.8263741518,87.9169762366
0.00284,0.00284,0.00284,4.8324447895,2.2015694842,0.6399525
0.00284,0.00284,0.00284,98.0856561863,12.792907021,0.0962071187
0.00284,0.00284,0.00284,0.579790051,2.6139750023,0.5038052488
0.00284,0.00284,0.00284,1.5619767408,33.0439786373,11.2184502313
0.00284,0.00284,0.00284,0.5107027539,2.8305971484,0.0218764853
0.00284,0.00284,0.00284,13.2186079817,2.2438399349,47.5256475558
0.00284,0.00284,0.00284,2.3606605508,2.9618622537,8.78838382
0.00284,0.00284,0.00284,1.1905007377,2.365173361,97.9655428865
0.00284,0.00284,0.00284,4.8221683928,2.8318329638,1.4526846806
0.00284,0.00284,0.00284,0.8978849619,31.8599531551,0.1239870195
0.00284,0.00284,0.00284,2.9672436043,1.8405904548,6.2119043492
0.00284,0.00284,0.00284,2.1125834146,22.2027666906,79.465171419
0.00284,0.00284,0.00284,38.2046629368,3.0965190748,0.2038245437
0.00284,0.00284,0.00284,172.8616843606,31.8032770285,151.6512821102
0.00284,0.00284,0.00284,49.0595555113,3.4193430366,1.6941041834
0.00284,0.00284,0.00284,0.6036109368,8.785034286,184.7058339228
0.00284,0.00284,0.00284,53.5487370431,3.7326861188,0.2959344111
0.00284,0.00284,0.00284,26.9914291603,5.5219147054,78.3842004651
0.00284,0.00284,0.00284,19.76986781,1.4440908376,0.0800698393
0.00284,0.00284,0.00284,57.3106125315,2.2172489914,0.1085518497
0.00284,0.00284,0.00284,25.7580120096,1.4676965882,192.1831834314
0.00284,0.00284,0.00284,28.9344648917,20.7164936736,0.044248831
0.00284,0.00284,0.00284,34.5584759983,2.8386848675,212.2517940365
0.00284,0.00284,0.00284,5.0403437463,1.136080294,16.9258046868
0.00284,0.00284,0.00284,1.0965351309,16.7829437605,516.8482659687
0.00284,0.00284,0.00284,57.4313390583,11.0281875609,0.0821519161
0.00284,0.00284,0.00284,6.4072740223,15.9376721731,0.1951137427
0.00284,0.00284,0.00284,2.9696965218,5.1756432224,868.0261057139
0.00284,0.00284,0.00284,3.2998874364,4.7305747939,0.0507505705
0.00284,0.00284,0.00284,5.3868366202,17.808076925,2.1358594129
0.00284,0.00284,0.00284,29.7007673724,4.4936591461,813.0988656703
0.00284,0.00284,0.00284,38.4570839019,3.7011891683,1089.8073637105
0.00284,0.00284,0.00284,18.312695222,1.6306745737,2.5649027622
0.00284,0.00284,0.00284,32.0744411554,30.4752242987,377.9302616667
0.00284,0.00284,0.00284,1.6474769779,32.3047276344,453.2322066448
0.00284,0.00284,0.00284,67.0067329859,1.3971619248,628.6849095187
0.00284,0.00284,0.00284,30.6048451068,4.8601092566,2.1498658727
0.00284,0.00284,0.00284,4.3176633019,27.6859237681,775.8546942119
0.00284,0.00284,0.00284,24.7272304448,8.7270448407,134.5793090608
0.00284,0.00284,0.00284,1.007783241,11.2422164197,0.0915794596
0.00284,0.00284,0.00284,5.4713491949,17.0171320819,0.8022271064
0.00284,0.00284,0.00284,12.7085541578,2.3573737485,0.5316150293
0.00284,0.00284,0.00284,0.5199315377,1.2327955588,66.7801559374
0.00284,0.00284,0.00284,0.7114359035,2.3364003279,1.9164959912
0.00284,0.00284,0.00284,1.3114448689,2.1758627655,61.2977917604
0.00284,0.00284,0.00284,4.2046029785,3.6626782805,3.8005060373
0.00284,0.00284,0.00284,96.0666501103,11.4512892923,2.5237033527
0.00284,0.00284,0.00284,109.0012551313,5.2043543413,150.948909741
0.00284,0.00284,0.00284,68.8290168853,15.3250298057,0.4764450835
0.00284,0.00284,0.00284,0.614815251,4.5591739918,50.2522639007
0.00284,0.00284,0.00284,0.8554379509,35.8544664909,0.2317437587
0.00284,0.00284,0.00284,13.05192626,36.0773605991,883.280915717
0.00284,0.00284,0.00284,6.5382394777,8.4506150043,656.9147970209
0.00284,0.00284,0.00284,3.6752028656,3.7517374893,11.7701548877
0.00284,0.00284,0.00284,1.4408163818,19.4159365792,46.7318930373
0.00284,0.00284,0.00284,106.6723999338,33.2135071235,44.0431502591
0.00284,0.00284,0.00284,4.2570001069,1.2505304593,347.0032480423
0.00284,0.00284,0.00284,92.5450798521,1.1210702775,64.15122124
0.00284,0.00284,0.00284,162.9198962191,2.7770885729,0.3224946552
0.00284,0.00284,0.00284,3.1829225385,1.4558459334,49.1512328708
0.00284,0.00284,0.00284,16.5704443795,1.6662336654,455.8998913003
0.00284,0.00284,0.00284,79.0511758896,12.0221653692,561.3434523567
0.00284,0.00284,0.00284,5.2238532694,4.1550780751,14.9898393356
0.00284,0.00284,0.00284,0.8082517549,24.1375177756,410.1298946148
0.00284,0.00284,0.00284,7.3303481749,36.1034303924,374.8872527017
0.00284,0.00284,0.00284,2.3279083453,2.5637855668,350.8060362022
0.00284,0.00284,0.00284,0.7340363315,1.9435429721,18.9866038929
0.00284,0.00284,0.00284,1.9240802541,1.6285757881,0.0347144546
0.00284,0.00284,0.00284,26.7621084749,7.6785471663,383.6465565503
0.00284,0.00284,0.00284,2.7265052996,1.2098249473,7.7179519268
0.00284,0.00284,0.00284,3.0463858013,10.1020130799,3.0505923792
0.00284,0.00284,0.00284,65.4331756895,30.9153617089,950.9124675095
0.00284,0.00284,0.00284,2.6038023157,2.3072686527,0.0751158111
0.00284,0.00284,0.00284,1.2227576922,1.2661943137,105.3187704819
0.00284,0.00284,0.00284,6.9737065753,20.010002643,360.1801839082
0.00284,0.00284,0.00284,33.2447703246,18.6435053687,0.0227681174
0.00284,0.00284,0.00284,28.1629510431,10.474003076,0.0647846601
0.00284,0.00284,0.00284,1.9714231763,7.0450594264,332.4581686011
0.00284,0.00284,0.00284,8.8431375942,12.5625772786,99.2154751317
0.00284,0.00284,0.00284,6.7695375932,8.3171335587,17.3347547421
0.00284,0.00284,0.00284,1.397673079,3.0408552869,409.9549144829
0.00284,0.00284,0.00284,2.848882022,26.409864213,68.8419333935
0.00284,0.00284,0.00284,2.3902681721,3.553014465,3.3844880204
0.00284,0.00284,0.00284,6.0792874322,24.4094369815,6.6385215316
0.00284,0.00284,0.00284,41.6203700748,6.5829184548,41.6695596574
0.00284,0.00284,0.00284,1.6565458365,6.4743222908,0.1970201634
0.00284,0.00284,0.00284,20.3951920089,5.9017549294,662.3585964206
0.00284,0.00284,0.00284,54.8651204087,1.0502159468,0.0260102063
0.00284,0.00284,0.00284,2.1291835559,2.3094849629,6.8610549888
0.00284,0.00284,0.00284,10.3551881099,7.4951103817,0.2992272086
0.00284,0.00284,0.00284,0.9921647913,2.7106855337,531.0368355475
0.00284,0.00284,0.00284,10.0878971388,5.6912305589,0.2019831795
0.00284,0.00284,0.00284,26.8027074955,14.2463822696,0.5637234235
0.00284,0.00284,0.00284,16.7966711893,5.4391580875,0.6668029571
0.00284,0.00284,0.00284,0.7198568451,12.7197134162,0.1076902226
0.00284,0.00284,0.00284,10.1077708317,24.5266737728,18.2884587341
0.00284,0.00284,0.00284,18.4355832893,10.3509461651,71.2368048597
0.00284,0.00284,0.00284,3.6478790735,33.9718510338,8.9355797459
0.00284,0.00284,0.00284,1.0430503149,3.6463750777,35.1446577753
0.00284,0.00284,0.00284,130.1917969939,5.1507620548,39.0157991359
0.00284,0.00284,0.00284,4.2912790096,1.9203403993,90.2624166672
0.00284,0.00284,0.00284,52.8034771401,14.2349251871,0.2038382739
0.00284,0.00284,0.00284,0.7174162186,49.0813604198,0.1278344101
0.00284,0.00284,0.00284,12.2010496922,20.1630212232,825.2211489611
0.00284,0.00284,0.00284,6.1624437539,1.4398463094,971.2205892151
0.00284,0.00284,0.00284,16.6670274572,1.4410862542,0.0414042663
0.00284,0.00284,0.00284,25.3112682455,1.0784664016,1.7050855662
0.00284,0.00284,0.00284,0.6428029662,8.3101438326,166.9607056999
0.00284,0.00284,0.00284,49.1789630099,21.1893597641,0.051288854
0.00284,0.00284,0.00284,104.1470718749,47.6727508384,0.1441804509
0.00284,0.00284,0.00284,10.9758477503,18.9596518991,0.020766726
0.00284,0.00284,0.00284,4.8909000502,1.1200157427,0.1097247787
0.00284,0.00284,0.00284,6.6571431765,5.9364137576,0.0407077905
0.00284,0.00284,0.00284,84.2715114094,2.0117848688,0.1572468442
0.00284,0.00284,0.00284,15.9604591582,13.9302554431,12.7955109517
0.00284,0.00284,0.00284,7.3867148057,3.7157791047,968.8928307825
0.00284,0.00284,0.00284,1.103518504,13.1284044754,16.4118829673
0.00284,0.00284,0.00284,100.8673464832,14.5361683967,0.0482817364
0.00284,0.00284,0.00284,137.3196658951,2.0031365398,0.1354379893
0.00284,0.00284,0.00284,9.4911438856,16.5742029507,38.5683821162
0.00284,0.00284,0.00284,92.2056478661,5.6230247154,4.5977875462
0.00284,0.00284,0.00284,9.8105569049,2.0292722122,0.0764021409
0.00284,0.00284,0.00284,15.004304441,1.082388591,228.952712955
0.00284,0.00284,0.00284,10.7768214663,3.922210812,0.8513871719
0.00284,0.00284,0.00284,2.698895215,1.1312823133,0.7377591941
0.00284,0.00284,0.00284,5.3397260295,5.7673216876,52.0919472005
0.00284,0.00284,0.00284,12.1317096851,46.6781696651,0.4373866233
0.00284,0.00284,0.00284,15.9337105994,4.6427223663,0.2235889379
0.00284,0.00284,0.00284,123.3978167179,43.8253753604,432.1566523906
0.00284,0.00284,0.00284,1.6062760169,1.1512001852,2.1798188046
0.00284,0.00284,0.00284,5.4899679288,19.424782166,496.4543993696
0.00284,0.00284,0.00284,7.3341837357,3.7814965012,406.2340174176
0.00284,0.00284,0.00284,3.0487911497,1.4142978855,436.1119156003
0.00284,0.00284,0.00284,16.1337494721,3.0609592962,17.3146060116
0.00284,0.00284,0.00284,49.4860181603,2.6168003138,0.0611295384
0.00284,0.00284,0.00284,6.1669490528,37.4713389566,1.1175218001
0.00284,0.00284,0.00284,6.4950658863,37.4827510824,3.0122852111
0.00284,0.00284,0.00284,1.2633673592,3.5674513857,0.1334651742
0.00284,0.00284,0.00284,11.3890871821,1.464362628,443.6528228036
0.00284,0.00284,0.00284,64.2658559615,49.9774670128,0.4389231712
0.00284,0.00284,0.00284,9.6151196126,10.4288048327,0.1541583811
0.00284,0.00284,0.00284,55.6133867187,27.1221804664,8.9549827566
0.00284,0.00284,0.00284,6.684787992,17.790764476,21.4333950391
0.00284,0.00284,0.00284,10.9415518471,4.9677193777,4.3699735083
0.00284,0.00284,0.00284,3.363842317,9.8832720562,39.4566161295
0.00284,0.00284,0.00284,81.1546090656,14.0204889003,662.0402104294
0.00284,0.00284,0.00284,1.3461872194,8.9696491333,1.2351438739
0.00284,0.00284,0.00284,2.75687962,9.4583178689,0.3447532355
0.00284,0.00284,0.00284,2.0770440149,5.1502349462,0.2956181939
0.00284,0.00284,0.00284,1.1788480538,1.1329479962,0.0485905715
0.00284,0.00284,0.00284,8.0189801526,2.3797697785,735.313638093
0.00284,0.00284,0.00284,33.2547640487,36.3813206499,1.7260572165
0.00284,0.00284,0.00284,7.6600975471,33.0927742646,350.0167154225
0.00284,0.00284,0.00284,0.9775014546,45.9783069345,0.0395664934
0.00284,0.00284,0.00284,0.5997142434,11.8549854882,470.6953275103
0.00284,0.00284,0.00284,3.5055396431,14.9734575173,0.5381978919
0.00284,0.00284,0.00284,5.0506110966,1.1455785763,0.1470831999
0.00284,0.00284,0.00284,29.5092162979,16.3362118933,1095.4209047895
0.00284,0.00284,0.00284,100.10591007,1.390910389,757.187572054
0.00284,0.00284,0.00284,0.7542244763,5.9932101757,0.5642602353
0.00284,0.00284,0.00284,2.7495660788,12.9033911809,1.5665345633
0.00284,0.00284,0.00284,14.6281865906,1.6011838236,0.0222310047
0.00284,0.00284,0.00284,30.0270392444,30.0589202018,0.0464836625
0.00284,0.00284,0.00284,11.0714460883,1.979910351,103.7953564529
0.00284,0.00284,0.00284,1.7330117479,1.0279378015,1.349307539
0.00284,0.00284,0.00284,6.2369854185,1.5357456515,0.4101799934
0.00284,0.00284,0.00284,0.790187439,2.9375125992,72.2454673585
0.00284,0.00284,0.00284,0.5398235527,8.9974728513,1.1845307553
0.00284,0.00284,0.00284,29.8620984911,4.4445730352,0.0205488691
0.00284,0.00284,0.00284,50.2253589914,1.9386263375,319.0454662437
0.00284,0.00284,0.00284,13.5289235335,13.0405008957,2.0353724179
0.00284,0.00284,0.00284,52.1063017124,49.357543972,1.1842263475
0.00284,0.00284,0.00284,1.142933049,3.9530077114,30.2583233515
0.00284,0.00284,0.00284,24.0635681517,6.7171070629,0.0892429135
0.00284,0.00284,0.00284,36.8952709269,31.5071636505,2.9781514065
0.00284,0.00284,0.00284,0.748202941,1.4382769739,0.2413107022
0.00284,0.00284,0.00284,1.6163959722,2.1139953027,0.7917733331
0.00284,0.00284,0.00284,18.7575686533,13.2261458215,78.4544565037
0.00284,0.00284,0.00284,5.2249509678,1.1106409991,213.61140517
0.00284,0.00284,0.00284,105.3968318656,1.6453556306,0.0510417466
0.00284,0.00284,0.00284,26.2083048001,2.632985286,58.8778813931
0.00284,0.00284,0.00284,8.0481954408,1.7459953838,2.0955568148
0.00284,0.00284,0.00284,1.9591749137,48.3229093171,0.0229642755
0.00284,0.00284,0.00284,4.5801809805,46.0671664945,5.6845261201
0.00284,0.00284,0.00284,14.6968289904,3.1705744576,0.0318272231
0.00284,0.00284,0.00284,5.8798142312,34.7077642324,1.7777942655
0.00284,0.00284,0.00284,32.1922154554,37.184094473,0.0240083333
0.00284,0.00284,0.00284,2.5709042876,22.9667522485,45.4812485989
0.00284,0.00284,0.00284,24.1092640072,4.511998667,0.0766065772
0.00284,0.00284,0.00284,1.0419374061,38.2407812983,1.5151465866
0.00284,0.00284,0.00284,29.9080705222,1.6443694832,0.0616100684
0.00284,0.00284,0.00284,10.5330372492,9.8377488148,1.543334564
0.00284,0.00284,0.00284,4.5057048177,39.0258260864,14.2713789067
0.00284,0.00284,0.00284,19.0159091826,5.2842138874,0.0802879421
0.00284,0.00284,0.00284,1.8713673204,8.2664060386,0.0243666104
0.00284,0.00284,0.00284,5.5032379626,14.9537438971,408.5350889735
0.00284,0.00284,0.00284,1.4147950793,17.9694822647,0.6645822312
0.00284,0.00284,0.00284,0.8050966163,1.0986040908,278.3526278407
0.00284,0.00284,0.00284,190.2308815986,4.8456050886,35.0022011889
0.00284,0.00284,0.00284,27.0111138492,1.9013581616,0.1604990064
0.00284,0.00284,0.00284,157.970683275,16.3920813472,215.1632331297
0.00284,0.00284,0.00284,0.5583148434,1.2486940051,1078.6705110547
0.00284,0.00284,0.00284,1.021438237,2.1879006257,222.7362965617
0.00284,0.00284,0.00284,1.6515664228,3.5732563672,590.2426299633
0.00284,0.00284,0.00284,15.7558732731,1.3706690816,55.1428729037
0.00284,0.00284,0.00284,0.5094211032,20.2641186978,94.0404809157
0.00284,0.00284,0.00284,1.909458018,1.4776252397,0.0792086343
0.00284,0.00284,0.00284,80.6147193316,3.0109048621,17.9949562708
0.00284,0.00284,0.00284,73.8507328193,5.9303856972,0.8216189695
0.00284,0.00284,0.00284,0.8394241028,1.7650505975,0.0348435863
0.00284,0.00284,0.00284,110.3510212392,1.0224749422,1.2635822601
0.00284,0.00284,0.00284,1.2466755495,2.2582505371,0.338762646
0.00284,0.00284,0.00284,44.5380903071,8.2058300178,164.6481570257
0.00284,0.00284,0.00284,0.5472569126,1.2171804171,279.63043335
0.00284,0.00284,0.00284,12.9717754716,27.3685507375,1.4232760074
0.00284,0.00284,0.00284,164.3588066404,5.2993098889,63.4758241142
0.00284,0.00284,0.00284,3.1174952831,26.362502077,0.4264969715
0.00284,0.00284,0.00284,2.6283800877,2.3568593775,1.1037370134
0.00284,0.00284,0.00284,44.6054349589,1.4978347017,0.0406554431
0.00284,0.00284,0.00284,1.1204332842,23.7740414054,8.4849135198
0.00284,0.00284,0.00284,10.3069345105,1.9533771237,15.5817348153
0.00284,0.00284,0.00284,56.1706839108,21.0935421646,0.2515286402
0.00284,0.00284,0.00284,71.4588166791,3.8643539113,804.6954207499
0.00284,0.00284,0.00284,3.3355904436,14.0004337756,606.6117078931
0.00284,0.00284,0.00284,32.7021891594,2.1725597288,0.1593924505
0.00284,0.00284,0.00284,22.6601884219,6.840167761,329.7914711632
0.00284,0.00284,0.00284,3.6657398986,15.8878926765,0.142486086
0.00284,0.00284,0.00284,75.6154135737,1.008422694,0.0715598635
0.00284,0.00284,0.00284,3.6875973675,29.0251990352,963.976986379
0.00284,0.00284,0.00284,93.4083036348,10.5773535926,6.7824426401
0.00284,0.00284,0.00284,72.5005524821,1.2205160776,0.2477757552
0.00284,0.00284,0.00284,6.5963297572,15.7572353284,288.0471736773
0.00284,0.00284,0.00284,3.3043421358,2.1493154986,0.5560703187
0.00284,0.00284,0.00284,66.5054692787,2.2489290425,41.6872589342
0.00284,0.00284,0.00284,10.7928800958,2.8630369137,0.1076971288
0.00284,0.00284,0.00284,11.6337885857,4.4029657455,0.6400554847
0.00284,0.00284,0.00284,13.9903433174,3.2066533787,9.6536364701
0.00284,0.00284,0.00284,130.4437215756,41.8687730821,0.0250671839
0.00284,0.00284,0.00284,5.5201314369,2.0061984691,0.108281782
0.00284,0.00284,0.00284,5.2536532313,1.4781957292,0.0819877395
0.00284,0.00284,0.00284,0.5823176471,2.2430180066,0.0362513067
0.00284,0.00284,0.00284,1.7384906375,2.4787930887,0.374514597
0.00284,0.00284,0.00284,15.3440491977,34.0497503055,1.0676920221
0.00284,0.00284,0.00284,53.4198017097,1.3379860056,6.2434669261
0.00284,0.00284,0.00284,1.2549593665,5.6127610451,2.0273752127
0.00284,0.00284,0.00284,0.6182346412,1.6047915584,23.8267806803
0.00284,0.00284,0.00284,24.4015604576,3.8876371491,0.2087848893
0.00284,0.00284,0.00284,1.8214688787,45.8132205094,0.1397826019
0.00284,0.00284,0.00284,0.798235454,2.7186977874,2.4108771371
0.00284,0.00284,0.00284,0.8708671792,12.1997938351,17.5457911357
0.00284,0.00284,0.00284,4.9228614287,5.9064791015,7.6306033226
0.00284,0.00284,0.00284,5.4701266876,4.9531932484,0.4724100921
0.00284,0.00284,0.00284,81.498593527,1.1666118317,1041.323786804
0.00284,0.00284,0.00284,1.8419568191,15.7022849174,0.0226400479
0.00284,0.00284,0.00284,5.1144376018,2.076927003,0.0371492658
0.00284,0.00284,0.00284,162.2238484014,15.2752883597,11.3230023736
0.00284,0.00284,0.00284,2.7128730873,7.1886805334,2.0057654487
0.00284,0.00284,0.00284,62.6171233092,7.7861670564,0.2938394654
0.00284,0.00284,0.00284,4.5772214206,2.5939326939,40.0839505102
0.00284,0.00284,0.00284,19.9541792126,12.4205426759,2.0444034312
0.00284,0.00284,0.00284,13.1171997782,22.9290690153,15.8364505262
0.00284,0.00284,0.00284,6.1323263006,4.6868671806,0.3724658508
0.00284,0.00284,0.00284,15.9089014019,1.1760871557,2.2067747364
0.00284,0.00284,0.00284,0.5872327087,39.1148883172,0.0466272339
0.00284,0.00284,0.00284,109.9374668304,9.3603274994,0.0422586193
0.00284,0.00284,0.00284,3.8730657426,4.711037631,12.5291974497
