initial_z,Zbase,new_Z,m1,m2,initial_period_in_days
1.42e-06,1.42e-06,1.42e-06,17.1379574292,8.2175832391,53.2718090078
1.42e-06,1.42e-06,1.42e-06,3.3275954019,1.4586094634,0.0248979311
1.42e-06,1.42e-06,1.42e-06,19.1859552369,14.4259128459,164.0177899943
1.42e-06,1.42e-06,1.42e-06,3.9651797587,3.8738629399,1.1884503402
1.42e-06,1.42e-06,1.42e-06,25.8410166076,3.2336576708,0.0534572347
1.42e-06,1.42e-06,1.42e-06,3.3068841603,9.0391681626,25.5237577264
1.42e-06,1.42e-06,1.42e-06,138.5221275931,23.6907418672,32.0416480776
1.42e-06,1.42e-06,1.42e-06,5.6128523164,10.6637678512,0.1828688163
1.42e-06,1.42e-06,1.42e-06,123.9593163825,9.7522246053,0.0230883831
1.42e-06,1.42e-06,1.42e-06,2.1756829972,11.6225025193,0.0232672955
1.42e-06,1.42e-06,1.42e-06,41.4718999916,1.9707000197,0.0317059463
1.42e-06,1.42e-06,1.42e-06,2.9334100932,8.3448845789,0.1047037237
1.42e-06,1.42e-06,1.42e-06,36.8200737248,3.2271197801,2.5445836407
1.42e-06,1.42e-06,1.42e-06,17.9500677977,6.7143473641,3.399018843
1.42e-06,1.42e-06,1.42e-06,134.73048146,2.0496196477,44.8070515524
1.42e-06,1.42e-06,1.42e-06,5.3514406138,1.4298373704,0.7823071497
1.42e-06,1.42e-06,1.42e-06,1.2894570398,1.3987288384,15.2767772885
1.42e-06,1.42e-06,1.42e-06,6.2946418711,1.194399028,0.0498687608
1.42e-06,1.42e-06,1.42e-06,161.5335737508,23.7454961884,0.1810470314
1.42e-06,1.42e-06,1.42e-06,22.1598386037,2.6725620183,18.342043554
1.42e-06,1.42e-06,1.42e-06,37.1408444134,1.2168071146,0.0972219234
1.42e-06,1.42e-06,1.42e-06,1.0192089123,10.5842373224,0.5016385713
1.42e-06,1.42e-06,1.42e-06,190.4018668767,2.5771969695,0.0511278151
1.42e-06,1.42e-06,1.42e-06,7.3911325911,2.9976575259,28.4336999234
1.42e-06,1.42e-06,1.42e-06,8.6274139783,6.3546284869,28.9156405381
1.42e-06,1.42e-06,1.42e-06,0.8802853131,2.6239302802,0.0315151441
1.42e-06,1.42e-06,1.42e-06,10.0012821408,30.2183607331,320.6418966583
1.42e-06,1.42e-06,1.42e-06,1.8350136445,2.0470288745,0.3517611174
1.42e-06,1.42e-06,1.42e-06,52.9624289478,4.6338421722,0.0350227207
1.42e-06,1.42e-06,1.42e-06,0.5283245903,26.9811809766,0.232648842
1.42e-06,1.42e-06,1.42e-06,166.7245256188,1.2275758789,2.17625283
1.42e-06,1.42e-06,1.42e-06,89.7265379717,23.5759585955,0.414314608
1.42e-06,1.42e-06,1.42e-06,1.8860512447,1.2365276526,14.5819953077
1.42e-06,1.42e-06,1.42e-06,0.5743534461,2.5713100856,0.0596460804
1.42e-06,1.42e-06,1.42e-06,11.7040009855,1.0379967857,3.0400913946
1.42e-06,1.42e-06,1.42e-06,5.9721790696,2.5150274909,14.2713718758
1.42e-06,1.42e-06,1.42e-06,4.6700624016,10.8375769373,8.6115133601
1.42e-06,1.42e-06,1.42e-06,8.3406561366,6.8094761569,0.0287919256
1.42e-06,1.42e-06,1.42e-06,9.8206111502,8.7084610182,0.955477665
1.42e-06,1.42e-06,1.42e-06,36.7539125793,46.597964773,0.0228889522
1.42e-06,1.42e-06,1.42e-06,0.7744335822,5.6259805104,4.5757167429
1.42e-06,1.42e-06,1.42e-06,1.7610861007,8.0722448387,2.2467458153
1.42e-06,1.42e-06,1.42e-06,162.5509835149,3.3380946191,1.1060083616
1.42e-06,1.42e-06,1.42e-06,0.5235066549,4.6421729485,597.8052120825
1.42e-06,1.42e-06,1.42e-06,15.6205769221,1.1437191693,687.0271451366
1.42e-06,1.42e-06,1.42e-06,3.2095702045,6.5728888415,6.0010772587
1.42e-06,1.42e-06,1.42e-06,115.7454717671,3.2327973078,1.3194877464
1.42e-06,1.42e-06,1.42e-06,16.8322995712,1.0776036571,1.470624244
1.42e-06,1.42e-06,1.42e-06,65.1002410142,40.53108273,20.0936558541
1.42e-06,1.42e-06,1.42e-06,0.5463542948,1.3253205039,522.7848021836
1.42e-06,1.42e-06,1.42e-06,55.3284447624,4.9143668182,4.1749179736
1.42e-06,1.42e-06,1.42e-06,162.2082432297,17.4878029714,79.2665399237
1.42e-06,1.42e-06,1.42e-06,105.9678965172,36.3028498604,11.1670532741
1.42e-06,1.42e-06,1.42e-06,25.808157991,15.2893118433,0.0237098082
1.42e-06,1.42e-06,1.42e-06,188.0702278793,23.1436808578,0.8603532306
1.42e-06,1.42e-06,1.42e-06,4.9965442165,4.1119980133,0.0874022032
1.42e-06,1.42e-06,1.42e-06,1.0706205743,6.1659798655,0.0859812423
1.42e-06,1.42e-06,1.42e-06,3.3761438226,1.1756558321,0.3637467999
1.42e-06,1.42e-06,1.42e-06,0.7400889359,17.930972592,42.6673172153
1.42e-06,1.42e-06,1.42e-06,2.0871614193,15.285116419,0.0264945269
1.42e-06,1.42e-06,1.42e-06,1.3915568027,1.8305141832,16.6766830265
1.42e-06,1.42e-06,1.42e-06,184.8089069163,5.9677798084,18.7225480709
1.42e-06,1.42e-06,1.42e-06,10.8122263911,3.8449060195,0.1941138605
1.42e-06,1.42e-06,1.42e-06,1.1181030917,9.5390354707,409.6382623451
1.42e-06,1.42e-06,1.42e-06,3.8263833729,5.8919499349,1054.2955126585
1.42e-06,1.42e-06,1.42e-06,60.7258841113,11.7172981682,4.6305005941
1.42e-06,1.42e-06,1.42e-06,1.9998186454,4.2573906643,28.8091538098
1.42e-06,1.42e-06,1.42e-06,0.7794629365,15.9902723844,0.3874476595
1.42e-06,1.42e-06,1.42e-06,31.8034584381,13.1188742475,5.346162424
1.42e-06,1.42e-06,1.42e-06,3.8520119631,1.8986722336,0.3279609714
1.42e-06,1.42e-06,1.42e-06,1.5507048635,18.2624551658,5.134109085
1.42e-06,1.42e-06,1.42e-06,0.5125506242,2.3882883383,14.510772986
1.42e-06,1.42e-06,1.42e-06,0.6469958475,7.4259392369,0.2206497987
1.42e-06,1.42e-06,1.42e-06,13.8322060202,30.4627074366,0.1171678454
1.42e-06,1.42e-06,1.42e-06,6.0047250051,1.7676970645,0.040982904
1.42e-06,1.42e-06,1.42e-06,1.017940672,20.0241437259,2.0597108427
1.42e-06,1.42e-06,1.42e-06,16.2709499009,23.8202955854,692.8655471745
1.42e-06,1.42e-06,1.42e-06,60.5701729011,15.4451547603,104.6378506084
1.42e-06,1.42e-06,1.42e-06,92.8806635186,11.0061463525,0.0737707548
1.42e-06,1.42e-06,1.42e-06,1.0285660736,2.7378567551,0.1903558468
1.42e-06,1.42e-06,1.42e-06,8.9185901501,5.8688050403,3.266456701
1.42e-06,1.42e-06,1.42e-06,43.5845571276,12.4037275518,0.0851129995
1.42e-06,1.42e-06,1.42e-06,45.3170059505,11.4431321203,0.2920679387
1.42e-06,1.42e-06,1.42e-06,12.685294684,1.0423239084,0.0210997658
1.42e-06,1.42e-06,1.42e-06,47.6324724527,3.8705847034,0.5251101629
1.42e-06,1.42e-06,1.42e-06,8.0447886632,25.026505352,287.4620650837
1.42e-06,1.42e-06,1.42e-06,24.1895240447,3.674244319,59.7454988092
1.42e-06,1.42e-06,1.42e-06,11.6742096758,21.1735266939,26.9938997865
1.42e-06,1.42e-06,1.42e-06,24.2079520028,19.4408768323,17.6201893053
1.42e-06,1.42e-06,1.42e-06,93.7234789231,3.5399804895,0.2225990808
1.42e-06,1.42e-06,1.42e-06,1.2714918471,18.4422868565,5.0377054112
1.42e-06,1.42e-06,1.42e-06,33.5340170326,4.0927757206,0.3188158027
1.42e-06,1.42e-06,1.42e-06,30.9422070361,28.6484572725,4.8911325253
1.42e-06,1.42e-06,1.42e-06,5.950063466,5.6069663962,0.3111956414
1.42e-06,1.42e-06,1.42e-06,8.5124405596,2.9805897348,14.4941968981
1.42e-06,1.42e-06,1.42e-06,8.1080158191,21.3674259857,65.6986568538
1.42e-06,1.42e-06,1.42e-06,6.6699165201,2.2138660317,851.6303506879
1.42e-06,1.42e-06,1.42e-06,6.8593592786,23.2594238407,15.6796732682
1.42e-06,1.42e-06,1.42e-06,118.8644478573,1.2598125846,0.0426548625
1.42e-06,1.42e-06,1.42e-06,14.8161450145,14.9778693889,0.0913376237
1.42e-06,1.42e-06,1.42e-06,16.7851826652,13.1726921018,2.6969590048
1.42e-06,1.42e-06,1.42e-06,94.6998439488,10.7309689398,0.1078757812
1.42e-06,1.42e-06,1.42e-06,8.7532995731,15.7106762709,11.9556334765
1.42e-06,1.42e-06,1.42e-06,0.907193754,2.6393635289,197.5360113099
1.42e-06,1.42e-06,1.42e-06,6.3680284731,10.3392017862,11.0845602452
1.42e-06,1.42e-06,1.42e-06,43.8613439444,9.4263946344,5.7745186701
1.42e-06,1.42e-06,1.42e-06,149.0502971259,4.9697005168,12.4400884405
1.42e-06,1.42e-06,1.42e-06,2.5172991674,1.0108393763,0.0276296205
1.42e-06,1.42e-06,1.42e-06,1.4978831582,1.0812326269,0.2035178176
1.42e-06,1.42e-06,1.42e-06,3.1666233773,48.7110076733,0.1443057729
1.42e-06,1.42e-06,1.42e-06,103.1574860569,7.7020654967,74.904741657
1.42e-06,1.42e-06,1.42e-06,2.4918789948,39.3139354519,1.4538554887
1.42e-06,1.42e-06,1.42e-06,38.2486272446,2.3891616822,0.2806429551
1.42e-06,1.42e-06,1.42e-06,14.0414135728,11.5335850388,479.3823403555
1.42e-06,1.42e-06,1.42e-06,3.2886592766,6.0131266159,0.1275390481
1.42e-06,1.42e-06,1.42e-06,4.8833985082,2.6179375675,1.2969077493
1.42e-06,1.42e-06,1.42e-06,79.3752277963,1.3991965286,0.1275462398
1.42e-06,1.42e-06,1.42e-06,28.0358319358,6.3698237831,0.0392535259
1.42e-06,1.42e-06,1.42e-06,29.9288092795,2.9233814338,0.2952749365
1.42e-06,1.42e-06,1.42e-06,20.3737785519,3.0219990641,316.2663799373
1.42e-06,1.42e-06,1.42e-06,5.9443682614,1.1383368724,20.643058397
1.42e-06,1.42e-06,1.42e-06,1.8121139555,11.0290214703,126.8499957584
1.42e-06,1.42e-06,1.42e-06,76.5797318316,6.9463519569,3.9034983831
1.42e-06,1.42e-06,1.42e-06,8.3308413788,1.8151996323,9.538546019
1.42e-06,1.42e-06,1.42e-06,3.0994725745,11.6590054678,0.0480790976
1.42e-06,1.42e-06,1.42e-06,9.7800968214,1.1461413682,21.7634534572
1.42e-06,1.42e-06,1.42e-06,12.9000361923,3.4189681092,74.5482370937
1.42e-06,1.42e-06,1.42e-06,4.5169166305,1.3216259153,6.0275289545
1.42e-06,1.42e-06,1.42e-06,5.7350273062,15.3595022908,0.0323758209
1.42e-06,1.42e-06,1.42e-06,18.2596098231,4.0111186757,0.6966410148
1.42e-06,1.42e-06,1.42e-06,4.3640342268,6.2412916317,1.4619987558
1.42e-06,1.42e-06,1.42e-06,48.1170487451,4.2238333264,719.3165417263
1.42e-06,1.42e-06,1.42e-06,0.753181301,2.2658903172,19.7190576695
1.42e-06,1.42e-06,1.42e-06,8.5629798837,3.9289418402,53.6204667943
1.42e-06,1.42e-06,1.42e-06,8.3939202082,37.7361423128,0.9577870072
1.42e-06,1.42e-06,1.42e-06,140.254500132,12.8361106249,121.1727135647
1.42e-06,1.42e-06,1.42e-06,6.900217708,13.32738892,455.2650097863
1.42e-06,1.42e-06,1.42e-06,0.8224126262,1.2609356405,0.0479760971
1.42e-06,1.42e-06,1.42e-06,30.9570816164,6.5455154213,6.0646532506
1.42e-06,1.42e-06,1.42e-06,3.5641071346,10.3093137486,4.4417833979
1.42e-06,1.42e-06,1.42e-06,5.5768824265,1.6310454834,36.5119362145
1.42e-06,1.42e-06,1.42e-06,0.7299628686,10.1314504221,149.3552411615
1.42e-06,1.42e-06,1.42e-06,180.0391392424,8.1114168264,0.6539035093
1.42e-06,1.42e-06,1.42e-06,4.0181791592,5.0930852463,0.3216194236
1.42e-06,1.42e-06,1.42e-06,0.5035608956,12.1287687438,1.7919356279
1.42e-06,1.42e-06,1.42e-06,4.6810292989,14.830752784,330.6268427341
1.42e-06,1.42e-06,1.42e-06,0.8652628115,21.9869795238,0.8788869628
1.42e-06,1.42e-06,1.42e-06,1.1180798482,33.562790173,0.1651934393
1.42e-06,1.42e-06,1.42e-06,6.1372166494,7.5374516153,0.0394160954
1.42e-06,1.42e-06,1.42e-06,53.2694024986,6.2396486434,6.3539760183
1.42e-06,1.42e-06,1.42e-06,33.8254737005,1.1696099067,16.4900424595
1.42e-06,1.42e-06,1.42e-06,10.9159434281,1.562275834,0.4511292642
1.42e-06,1.42e-06,1.42e-06,98.9402345214,5.2544269337,0.1145368208
1.42e-06,1.42e-06,1.42e-06,3.2444083013,25.2058549476,308.2454373767
1.42e-06,1.42e-06,1.42e-06,0.5713571492,3.5543265968,31.195214485
1.42e-06,1.42e-06,1.42e-06,154.9659128581,8.2371778197,59.1234748256
1.42e-06,1.42e-06,1.42e-06,47.5489267602,2.2021519257,47.8235754675
1.42e-06,1.42e-06,1.42e-06,3.3843727048,1.0110969934,49.331695048
1.42e-06,1.42e-06,1.42e-06,68.7489951854,16.0772810325,16.4352884108
1.42e-06,1.42e-06,1.42e-06,3.5215697928,4.831941666,380.7649429112
1.42e-06,1.42e-06,1.42e-06,2.1817127913,1.6696641723,538.8767290449
1.42e-06,1.42e-06,1.42e-06,1.8721863371,8.0687011715,0.5843090221
1.42e-06,1.42e-06,1.42e-06,72.0665191149,26.2416888511,137.3948479979
1.42e-06,1.42e-06,1.42e-06,113.0848542039,6.6206657919,369.9450563859
1.42e-06,1.42e-06,1.42e-06,1.2238461776,11.0489112118,0.2142016957
1.42e-06,1.42e-06,1.42e-06,1.4881652362,34.1054185992,0.0340404897
1.42e-06,1.42e-06,1.42e-06,4.7124888308,11.4255346285,205.314077306
1.42e-06,1.42e-06,1.42e-06,0.5841039515,47.6838450706,0.0903797302
1.42e-06,1.42e-06,1.42e-06,171.52808532,7.9973001318,0.7397013958
1.42e-06,1.42e-06,1.42e-06,2.7156552762,18.6788383872,11.0352189121
1.42e-06,1.42e-06,1.42e-06,6.3981971159,1.126006969,1.5146071192
1.42e-06,1.42e-06,1.42e-06,9.432728726,6.5932496947,0.0572794774
1.42e-06,1.42e-06,1.42e-06,0.900131836,3.5289027407,11.5338943514
1.42e-06,1.42e-06,1.42e-06,5.8684248618,3.3917945923,22.818847956
1.42e-06,1.42e-06,1.42e-06,0.9492649356,1.4344682602,548.3910606373
1.42e-06,1.42e-06,1.42e-06,11.3902282183,18.0303212844,0.1562684214
1.42e-06,1.42e-06,1.42e-06,0.9978702354,3.1720491764,7.0649124184
1.42e-06,1.42e-06,1.42e-06,105.5860620593,37.724520366,3.2198852652
1.42e-06,1.42e-06,1.42e-06,60.2714471458,20.9044442488,153.1991263737
1.42e-06,1.42e-06,1.42e-06,20.9112898551,10.5482168046,0.0498547719
1.42e-06,1.42e-06,1.42e-06,8.9247395024,36.4615500146,40.1008214225
1.42e-06,1.42e-06,1.42e-06,18.2355979403,5.0173747876,761.6482912739
1.42e-06,1.42e-06,1.42e-06,46.0854374028,46.514195063,0.053798497
1.42e-06,1.42e-06,1.42e-06,2.993839647,23.5751227352,0.0247152914
1.42e-06,1.42e-06,1.42e-06,19.0158956825,36.0270093758,47.9455000432
1.42e-06,1.42e-06,1.42e-06,140.9480859398,3.2426271676,59.7805200182
1.42e-06,1.42e-06,1.42e-06,132.858301889,3.0639443239,17.8016069773
1.42e-06,1.42e-06,1.42e-06,89.009514494,3.8805293596,0.1399928569
1.42e-06,1.42e-06,1.42e-06,1.2660595552,2.579551135,1.1784679873
1.42e-06,1.42e-06,1.42e-06,28.6242241655,3.5184981018,104.0930677763
1.42e-06,1.42e-06,1.42e-06,0.5956578666,22.875404999,1.4782377893
1.42e-06,1.42e-06,1.42e-06,12.7121104136,1.7451695874,0.5929539646
1.42e-06,1.42e-06,1.42e-06,0.812189766,14.5867698121,42.6580230489
1.42e-06,1.42e-06,1.42e-06,4.5887551433,5.6701083607,5.2259986886
1.42e-06,1.42e-06,1.42e-06,10.0348995135,9.0780922492,0.0919465323
1.42e-06,1.42e-06,1.42e-06,183.3447890541,1.0103766222,837.8379479222
1.42e-06,1.42e-06,1.42e-06,4.1803057339,19.5016484751,487.3921069228
1.42e-06,1.42e-06,1.42e-06,1.357038891,5.1610336642,0.0401024247
1.42e-06,1.42e-06,1.42e-06,1.2285969203,28.3124825456,650.8945439017
1.42e-06,1.42e-06,1.42e-06,5.2751924245,10.8146103136,0.7327177887
1.42e-06,1.42e-06,1.42e-06,1.1406804716,2.7347134138,4.1767365868
1.42e-06,1.42e-06,1.42e-06,6.8921986229,5.0260158555,3.284011924
1.42e-06,1.42e-06,1.42e-06,7.9663134594,47.9471547093,154.4206194334
1.42e-06,1.42e-06,1.42e-06,0.5176841468,18.4277722696,16.3729755651
1.42e-06,1.42e-06,1.42e-06,11.0091226895,50.6944677911,0.377081298
1.42e-06,1.42e-06,1.42e-06,1.286238068,34.8331101624,5.6573242861
1.42e-06,1.42e-06,1.42e-06,29.0807229882,4.0359061671,264.6650964131
1.42e-06,1.42e-06,1.42e-06,3.2271475292,9.0439468114,661.5376971828
1.42e-06,1.42e-06,1.42e-06,5.603968401,1.3805217718,31.9629599665
1.42e-06,1.42e-06,1.42e-06,1.8031635486,21.8455932004,19.2113548354
1.42e-06,1.42e-06,1.42e-06,7.0484603721,10.5544211928,0.0378480987
1.42e-06,1.42e-06,1.42e-06,109.8658921851,6.6099429621,53.9100792521
1.42e-06,1.42e-06,1.42e-06,1.6018012626,6.7247373238,139.5628214484
1.42e-06,1.42e-06,1.42e-06,2.3556097946,29.7171110067,7.5776791601
1.42e-06,1.42e-06,1.42e-06,36.3150979437,29.5684761939,0.0356212838
1.42e-06,1.42e-06,1.42e-06,4.4783927575,25.0860026818,0.0382246479
1.42e-06,1.42e-06,1.42e-06,60.3986377068,11.601926297,565.920433689
1.42e-06,1.42e-06,1.42e-06,4.0728597624,27.5256248749,27.489820779
1.42e-06,1.42e-06,1.42e-06,2.7678714768,14.3242304903,12.4395984758
1.42e-06,1.42e-06,1.42e-06,0.8123026724,2.4856022691,0.1206905253
1.42e-06,1.42e-06,1.42e-06,191.34236237,1.1183507072,0.2157065767
1.42e-06,1.42e-06,1.42e-06,6.725491285,2.5139802181,1.3004710747
1.42e-06,1.42e-06,1.42e-06,0.5109017152,24.9724753357,1.3915795468
1.42e-06,1.42e-06,1.42e-06,182.9366740474,8.8575044139,1.1004437412
1.42e-06,1.42e-06,1.42e-06,1.4089283276,4.921327715,1.5525228858
1.42e-06,1.42e-06,1.42e-06,9.4454611639,2.6779232877,77.855196683
1.42e-06,1.42e-06,1.42e-06,15.3746022533,2.4416331829,0.0907691947
1.42e-06,1.42e-06,1.42e-06,179.4510475015,16.829932112,4.992341093
1.42e-06,1.42e-06,1.42e-06,31.7468893151,24.7622284779,2.4283549584
1.42e-06,1.42e-06,1.42e-06,172.582918272,10.2173494745,235.5846884587
1.42e-06,1.42e-06,1.42e-06,3.5229816475,2.9876579919,77.1525233912
1.42e-06,1.42e-06,1.42e-06,2.4364428902,4.1763277256,0.4289819741
1.42e-06,1.42e-06,1.42e-06,0.6156448081,1.7959415347,27.8046844972
1.42e-06,1.42e-06,1.42e-06,9.4375032799,31.3365602946,33.2193933632
1.42e-06,1.42e-06,1.42e-06,114.6806251226,14.2434712161,0.8868543735
1.42e-06,1.42e-06,1.42e-06,2.9672402847,1.5384714619,0.6344410687
1.42e-06,1.42e-06,1.42e-06,11.2336545626,11.0795860302,2.5510065329
1.42e-06,1.42e-06,1.42e-06,0.5179182144,39.0069264984,780.9674434018
1.42e-06,1.42e-06,1.42e-06,3.3807740206,3.8947923921,463.8588378529
1.42e-06,1.42e-06,1.42e-06,43.8724472334,5.5447651661,1.6545773765
1.42e-06,1.42e-06,1.42e-06,0.6799685507,40.3458582999,1145.7328467907
1.42e-06,1.42e-06,1.42e-06,49.8846104066,5.9483048152,0.0223385402
1.42e-06,1.42e-06,1.42e-06,0.5140025023,3.149724113,0.09938898
1.42e-06,1.42e-06,1.42e-06,66.3408928634,3.2453271655,3.9928898016
1.42e-06,1.42e-06,1.42e-06,0.8665290569,1.0101569305,25.1201312541
1.42e-06,1.42e-06,1.42e-06,152.8197286815,1.197949017,0.6998501673
1.42e-06,1.42e-06,1.42e-06,1.6195758404,3.1719662546,0.114918426
1.42e-06,1.42e-06,1.42e-06,2.065720919,3.0275027765,3.7336673704
1.42e-06,1.42e-06,1.42e-06,0.6200190353,42.4194003458,7.9278012383
1.42e-06,1.42e-06,1.42e-06,0.7659280742,2.0654600252,175.378053328
1.42e-06,1.42e-06,1.42e-06,1.5361775952,1.3490473287,0.0263311914
1.42e-06,1.42e-06,1.42e-06,1.6034442953,3.9968288883,0.5426930158
1.42e-06,1.42e-06,1.42e-06,0.5006229137,11.8950939669,0.1683020949
1.42e-06,1.42e-06,1.42e-06,7.9396169068,6.5908004423,114.5635250204
1.42e-06,1.42e-06,1.42e-06,139.3702825425,40.1726065387,4.7403091555
1.42e-06,1.42e-06,1.42e-06,47.1468107333,6.0976781301,15.5427471163
1.42e-06,1.42e-06,1.42e-06,2.4766140546,37.0445324657,343.6170347645
1.42e-06,1.42e-06,1.42e-06,3.0658827302,10.0809563494,2.7571673218
1.42e-06,1.42e-06,1.42e-06,6.6057686578,5.9795338802,0.2201350909
1.42e-06,1.42e-06,1.42e-06,22.3004975465,18.1759187636,526.5515821828
1.42e-06,1.42e-06,1.42e-06,5.5912214508,2.9388093232,788.4993687223
1.42e-06,1.42e-06,1.42e-06,4.2652797796,2.3065422159,116.4894306762
1.42e-06,1.42e-06,1.42e-06,4.9103375643,2.525800496,343.1048586564
1.42e-06,1.42e-06,1.42e-06,17.1290875962,15.7864807212,1088.5400968671
1.42e-06,1.42e-06,1.42e-06,1.0491139882,11.1937000455,572.1064195914
1.42e-06,1.42e-06,1.42e-06,8.917375653,20.8796179267,13.3295799539
1.42e-06,1.42e-06,1.42e-06,0.5012026937,6.3379468535,57.6945835886
1.42e-06,1.42e-06,1.42e-06,156.0269863493,1.2295335845,0.0241737101
1.42e-06,1.42e-06,1.42e-06,0.5491126009,3.3636952808,0.0308231445
1.42e-06,1.42e-06,1.42e-06,64.1662407955,18.4175457224,2.9791850618
1.42e-06,1.42e-06,1.42e-06,0.5865598094,3.8979190092,0.1161009143
1.42e-06,1.42e-06,1.42e-06,1.8994277409,4.904770476,235.3736266197
1.42e-06,1.42e-06,1.42e-06,4.659316708,41.1585576312,9.7361044263
1.42e-06,1.42e-06,1.42e-06,0.6698338082,5.7049031384,0.043240397
1.42e-06,1.42e-06,1.42e-06,11.4064612485,15.1833406389,40.1252090407
1.42e-06,1.42e-06,1.42e-06,45.1208075721,6.2623627569,0.5144605902
1.42e-06,1.42e-06,1.42e-06,14.7818917372,8.9392229933,0.2114599163
1.42e-06,1.42e-06,1.42e-06,35.8278567581,2.8278027962,0.594838616
1.42e-06,1.42e-06,1.42e-06,101.6085827989,16.2322255204,0.0294468867
